Date,Open,High,Low,Close,Adj Close,Volume,Close-Open,High-Low
2006-01-04,126.86000061035156,127.48999786376953,126.69999694824219,127.30000305175781,92.61390686035156,51899600,0.44000244140625,0.7900009155273438
2006-01-05,127.1500015258789,127.58999633789062,126.87999725341797,127.37999725341797,92.67214965820312,47307500,0.2299957275390625,0.7099990844726562
2006-01-06,128.02000427246094,128.5800018310547,127.36000061035156,128.44000244140625,93.44327545166016,62885900,0.4199981689453125,1.220001220703125
2006-01-09,128.4199981689453,129.05999755859375,128.3800048828125,128.77000427246094,93.68338012695312,43527400,0.350006103515625,0.67999267578125
2006-01-10,128.38999938964844,128.97999572753906,128.25999450683594,128.89999389648438,93.7779769897461,44960800,0.5099945068359375,0.720001220703125
2006-01-11,129.02000427246094,129.44000244140625,128.72999572753906,129.30999755859375,94.07624816894531,49598900,0.2899932861328125,0.7100067138671875
2006-01-12,129.0800018310547,129.27999877929688,128.44000244140625,128.8000030517578,93.70520782470703,40509200,-0.279998779296875,0.839996337890625
2006-01-13,128.57000732421875,128.89999389648438,128.1999969482422,128.67999267578125,93.61788940429688,44856700,0.1099853515625,0.6999969482421875
2006-01-17,128.1999969482422,128.4199981689453,127.80999755859375,128.3300018310547,93.36329650878906,52066600,0.1300048828125,0.6100006103515625
2006-01-18,127.58000183105469,128.89999389648438,127.16000366210938,127.81999969482422,92.9922103881836,75067600,0.23999786376953125,1.739990234375
2006-01-19,128.1300048828125,128.77000427246094,127.80999755859375,128.30999755859375,93.3487319946289,81530400,0.17999267578125,0.9600067138671875
2006-01-20,128.27999877929688,128.30999755859375,125.97000122070312,125.97000122070312,91.64630889892578,114957800,-2.30999755859375,2.339996337890625
2006-01-23,126.20999908447266,126.81999969482422,126.12999725341797,126.41999816894531,91.97370147705078,67017400,0.20999908447265625,0.69000244140625
2006-01-24,126.62999725341797,127.1500015258789,126.41999816894531,126.55000305175781,92.06826782226562,53008800,-0.07999420166015625,0.7300033569335938
2006-01-25,127.04000091552734,127.18000030517578,125.83999633789062,126.66000366210938,92.14830780029297,87747700,-0.37999725341796875,1.3400039672851562
2006-01-26,127.25,127.66999816894531,126.76000213623047,127.36000061035156,92.65756225585938,71294000,0.1100006103515625,0.9099960327148438
2006-01-27,127.66000366210938,128.66000366210938,127.44999694824219,128.5399932861328,93.51605987548828,65771200,0.8799896240234375,1.2100067138671875
2006-01-30,128.44000244140625,128.80999755859375,128.35000610351562,128.44000244140625,93.44327545166016,33709600,0.0,0.459991455078125
2006-01-31,128.32000732421875,128.5399932861328,127.48999786376953,127.5,92.75945281982422,72937000,-0.82000732421875,1.0499954223632812
2006-02-01,127.81999969482422,128.42999267578125,127.72000122070312,128.38999938964844,93.40692901611328,63561000,0.5699996948242188,0.709991455078125
2006-02-02,128.10000610351562,128.13999938964844,126.80000305175781,126.9000015258789,92.32292175292969,83626900,-1.2000045776367188,1.339996337890625
2006-02-03,126.58000183105469,128.38999938964844,126.13999938964844,126.2699966430664,91.86457061767578,86040400,-0.31000518798828125,2.25
2006-02-06,126.44000244140625,126.80000305175781,126.16999816894531,126.5999984741211,92.1046371459961,45511900,0.15999603271484375,0.6300048828125
2006-02-07,126.37999725341797,126.66000366210938,125.4000015258789,125.4800033569336,91.28984069824219,71208100,-0.899993896484375,1.2600021362304688
2006-02-08,125.8499984741211,128.10000610351562,125.5999984741211,126.62000274658203,92.11920166015625,59422200,0.7700042724609375,2.5000076293945312
2006-02-09,126.91999816894531,127.5999984741211,126.37000274658203,126.41000366210938,91.9664077758789,62023300,-0.5099945068359375,1.2299957275390625
2006-02-10,126.43000030517578,127.12999725341797,125.44999694824219,126.63999938964844,92.13374328613281,64508700,0.20999908447265625,1.6800003051757812
2006-02-13,126.5999984741211,126.79000091552734,125.94999694824219,126.41000366210938,91.9664077758789,52308700,-0.18999481201171875,0.8400039672851562
2006-02-14,126.45999908447266,128.02999877929688,126.20999908447266,127.75,92.94132232666016,90964400,1.2900009155273438,1.8199996948242188
2006-02-15,127.68000030517578,128.32000732421875,127.23999786376953,128.1999969482422,93.26868438720703,85471300,0.5199966430664062,1.0800094604492188
2006-02-16,128.33999633789062,129.2100067138672,128.17999267578125,129.16000366210938,93.96713256835938,61017900,0.82000732421875,1.0300140380859375
2006-02-17,129.0500030517578,129.16000366210938,128.5800018310547,128.80999755859375,93.71247100830078,40342600,-0.2400054931640625,0.5800018310546875
2006-02-21,129.11000061035156,129.39999389648438,128.2899932861328,128.49000549316406,93.47966766357422,46456300,-0.6199951171875,1.1100006103515625
2006-02-22,128.77000427246094,129.64999389648438,128.64999389648438,129.27000427246094,94.04712677001953,42326700,0.5,1.0
2006-02-23,129.27000427246094,129.63999938964844,128.27999877929688,129.0800018310547,93.90892791748047,43423200,-0.19000244140625,1.3600006103515625
2006-02-24,129.11000061035156,129.47999572753906,128.75999450683594,129.41000366210938,94.14898681640625,36777400,0.3000030517578125,0.720001220703125
2006-02-27,129.39999389648438,130.0399932861328,129.27999877929688,129.4600067138672,94.18536376953125,35858600,0.0600128173828125,0.7599945068359375
2006-02-28,129.1999969482422,129.91000366210938,128.1300048828125,128.22999572753906,93.29051971435547,74394800,-0.970001220703125,1.779998779296875
2006-03-01,128.60000610351562,129.49000549316406,128.5,129.3699951171875,94.119873046875,48641600,0.769989013671875,0.9900054931640625
2006-03-02,128.89999389648438,129.4199981689453,128.61000061035156,129.36000061035156,94.11264038085938,60642300,0.4600067138671875,0.80999755859375
2006-03-03,128.6699981689453,130.07000732421875,128.64999389648438,128.75999450683594,93.67610168457031,73402500,0.089996337890625,1.420013427734375
2006-03-06,129.13999938964844,129.17999267578125,127.8499984741211,128.1699981689453,93.24688720703125,57478400,-0.970001220703125,1.3299942016601562
2006-03-07,127.86000061035156,128.05999755859375,127.4000015258789,127.97000122070312,93.10136413574219,61780800,0.1100006103515625,0.6599960327148438
2006-03-08,127.69999694824219,128.44000244140625,127.18000030517578,128.24000549316406,93.29781341552734,66692400,0.540008544921875,1.2600021362304688
2006-03-09,128.27999877929688,128.67999267578125,127.37999725341797,127.37999725341797,92.67214965820312,56313600,-0.9000015258789062,1.2999954223632812
2006-03-10,127.70999908447266,128.83999633789062,127.44000244140625,128.58999633789062,93.55241394042969,60490800,0.8799972534179688,1.399993896484375
2006-03-13,128.83999633789062,129.16000366210938,128.52999877929688,128.8300018310547,93.72699737548828,45479100,-0.0099945068359375,0.6300048828125
2006-03-14,128.7100067138672,130.22999572753906,128.61000061035156,130.17999267578125,94.70918273925781,69877300,1.4699859619140625,1.6199951171875
2006-03-15,130.14999389648438,130.86000061035156,129.85000610351562,130.75999450683594,95.13114929199219,53398900,0.6100006103515625,1.0099945068359375
2006-03-16,131.00999450683594,131.47000122070312,130.83999633789062,131.02999877929688,95.32758331298828,65526400,0.0200042724609375,0.6300048828125
2006-03-17,130.67999267578125,130.89999389648438,130.3800048828125,130.6199951171875,95.40721130371094,47286800,-0.05999755859375,0.519989013671875
2006-03-20,130.63999938964844,130.89999389648438,130.2100067138672,130.41000366210938,95.2538070678711,45538500,-0.2299957275390625,0.6899871826171875
2006-03-21,130.3699951171875,130.99000549316406,129.4499969482422,129.58999633789062,94.6548843383789,87102700,-0.779998779296875,1.540008544921875
2006-03-22,129.50999450683594,130.50999450683594,129.4499969482422,130.3800048828125,95.2319107055664,51605700,0.8700103759765625,1.05999755859375
2006-03-23,130.25999450683594,130.38999938964844,129.66000366210938,130.11000061035156,95.03466033935547,46704200,-0.149993896484375,0.7299957275390625
2006-03-24,129.99000549316406,130.57000732421875,129.74000549316406,130.2100067138672,95.10772705078125,43209200,0.220001220703125,0.8300018310546875
2006-03-27,130.02999877929688,130.27999877929688,129.74000549316406,130.02000427246094,94.96896362304688,32523000,-0.0099945068359375,0.5399932861328125
2006-03-28,129.92999267578125,130.52999877929688,129.0500030517578,129.22000122070312,94.38461303710938,82079900,-0.709991455078125,1.4799957275390625
2006-03-29,129.41000366210938,130.5,129.2899932861328,130.02999877929688,94.97624206542969,61505700,0.6199951171875,1.2100067138671875
2006-03-30,130.11000061035156,130.97999572753906,129.5500030517578,129.8000030517578,94.8082504272461,70571700,-0.30999755859375,1.42999267578125
2006-03-31,130.02000427246094,130.24000549316406,129.3699951171875,129.8300018310547,94.8302001953125,62925600,-0.19000244140625,0.8700103759765625
2006-04-03,130.07000732421875,130.8699951171875,129.49000549316406,129.72999572753906,94.75713348388672,61624700,-0.3400115966796875,1.3799896240234375
2006-04-04,129.72999572753906,130.72999572753906,129.36000061035156,130.55999755859375,95.36334991455078,54809300,0.8300018310546875,1.3699951171875
2006-04-05,130.61000061035156,131.27999877929688,130.3800048828125,131.00999450683594,95.69205474853516,50607200,0.399993896484375,0.899993896484375
2006-04-06,130.85000610351562,131.2100067138672,130.19000244140625,130.8699951171875,95.5898208618164,57906200,0.019989013671875,1.0200042724609375
2006-04-07,131.05999755859375,131.39999389648438,129.35000610351562,129.5399932861328,94.61837005615234,80180900,-1.5200042724609375,2.04998779296875
2006-04-10,129.74000549316406,130.0800018310547,129.25999450683594,129.74000549316406,94.76443481445312,41496500,0.0,0.82000732421875
2006-04-11,129.85000610351562,130.05999755859375,128.25,128.63999938964844,93.96099090576172,72799400,-1.2100067138671875,1.80999755859375
2006-04-12,128.77000427246094,129.1300048828125,128.61000061035156,128.8800048828125,94.13628387451172,43033700,0.1100006103515625,0.5200042724609375
2006-04-13,128.58999633789062,129.25,128.30999755859375,128.7100067138672,94.0121078491211,51051800,0.1200103759765625,0.94000244140625
2006-04-17,128.8300018310547,129.30999755859375,128.02000427246094,128.66000366210938,93.97559356689453,64167700,-0.1699981689453125,1.2899932861328125
2006-04-18,128.92999267578125,130.94000244140625,128.92999267578125,130.6999969482422,95.46563720703125,92531800,1.7700042724609375,2.010009765625
2006-04-19,130.75,131.07000732421875,130.24000549316406,130.9499969482422,95.64823150634766,87269000,0.1999969482421875,0.8300018310546875
2006-04-20,131.0,131.86000061035156,130.60000610351562,131.1300048828125,95.77970886230469,86005500,0.1300048828125,1.2599945068359375
2006-04-21,131.69000244140625,131.7899932861328,130.6199951171875,131.14999389648438,95.79432678222656,72342600,-0.540008544921875,1.1699981689453125
2006-04-24,130.88999938964844,131.07000732421875,130.3800048828125,130.91000366210938,95.61900329589844,52546400,0.0200042724609375,0.69000244140625
2006-04-25,131.0399932861328,131.1199951171875,129.9199981689453,130.3699951171875,95.22459411621094,84359800,-0.6699981689453125,1.1999969482421875
2006-04-26,130.5,131.13999938964844,130.3000030517578,130.39999389648438,95.24651336669922,67262400,-0.100006103515625,0.839996337890625
2006-04-27,129.89999389648438,131.6300048828125,129.58999633789062,131.02999877929688,95.70665740966797,124478600,1.1300048828125,2.040008544921875
2006-04-28,130.7899932861328,131.75,130.7100067138672,131.47000122070312,96.02804565429688,55854400,0.6800079345703125,1.0399932861328125
2006-05-01,131.47000122070312,131.8000030517578,130.32000732421875,130.39999389648438,95.24651336669922,64990300,-1.07000732421875,1.4799957275390625
2006-05-02,131.00999450683594,131.4600067138672,130.74000549316406,131.3800048828125,95.96234893798828,49063500,0.3700103759765625,0.720001220703125
2006-05-03,131.14999389648438,131.32000732421875,130.4499969482422,130.88999938964844,95.60441589355469,60821300,-0.2599945068359375,0.8700103759765625
2006-05-04,131.0800018310547,131.6199951171875,130.97000122070312,131.36000061035156,95.94770050048828,42921400,0.279998779296875,0.649993896484375
2006-05-05,132.0500030517578,132.8000030517578,131.85000610351562,132.52000427246094,96.79499816894531,62588200,0.470001220703125,0.9499969482421875
2006-05-08,132.50999450683594,132.77000427246094,132.36000061035156,132.36000061035156,96.67811584472656,30016700,-0.149993896484375,0.410003662109375
2006-05-09,132.4199981689453,132.77000427246094,132.30999755859375,132.6199951171875,96.8680191040039,29864000,0.1999969482421875,0.4600067138671875
2006-05-10,132.41000366210938,132.75,131.88999938964844,132.5500030517578,96.81692504882812,64378200,0.1399993896484375,0.8600006103515625
2006-05-11,132.50999450683594,132.5500030517578,130.52000427246094,130.9499969482422,95.64823150634766,80626900,-1.55999755859375,2.029998779296875
2006-05-12,130.36000061035156,130.72000122070312,129.19000244140625,129.24000549316406,94.39923858642578,91726500,-1.1199951171875,1.529998779296875
2006-05-15,128.7899932861328,129.74000549316406,128.61000061035156,129.5,94.58915710449219,84029300,0.7100067138671875,1.1300048828125
2006-05-16,129.75999450683594,130.0,129.00999450683594,129.30999755859375,94.45034790039062,62137600,-0.4499969482421875,0.9900054931640625
2006-05-17,128.6699981689453,129.10000610351562,126.7699966430664,126.8499984741211,92.65350341796875,144789500,-1.8199996948242188,2.3300094604492188
2006-05-18,127.3499984741211,127.75,126.11000061035156,126.20999908447266,92.1860580444336,87906300,-1.1399993896484375,1.6399993896484375
2006-05-19,126.87000274658203,127.48999786376953,125.80000305175781,127.0999984741211,92.83610534667969,124309400,0.2299957275390625,1.6899948120117188
2006-05-22,126.27999877929688,127.16999816894531,125.5,126.12999725341797,92.12764739990234,110852800,-0.15000152587890625,1.6699981689453125
2006-05-23,127.18000030517578,127.62999725341797,125.16999816894531,125.16999816894531,91.42642211914062,92006500,-2.0100021362304688,2.4599990844726562
2006-05-24,125.68000030517578,126.88999938964844,124.76000213623047,126.16999816894531,92.15682983398438,168405000,0.48999786376953125,2.1299972534179688
2006-05-25,126.91999816894531,127.7300033569336,126.43000030517578,127.7300033569336,93.2962875366211,78977900,0.8100051879882812,1.3000030517578125
2006-05-26,128.00999450683594,128.3800048828125,127.51000213623047,128.3800048828125,93.77106475830078,62989700,0.3700103759765625,0.8700027465820312
2006-05-30,127.97000122070312,128.0,126.05000305175781,126.0999984741211,92.10574340820312,72419900,-1.8700027465820312,1.9499969482421875
2006-05-31,126.62000274658203,127.51000213623047,126.19999694824219,127.51000213623047,93.1355972290039,86926200,0.8899993896484375,1.3100051879882812
2006-06-01,127.37999725341797,128.94000244140625,127.2699966430664,128.72999572753906,94.0267105102539,73721700,1.3499984741210938,1.6700057983398438
2006-06-02,129.25,129.42999267578125,128.32000732421875,129.0,94.22391510009766,91702600,-0.25,1.1099853515625
2006-06-05,128.85000610351562,128.86000061035156,126.7699966430664,127.12000274658203,92.85072326660156,86105100,-1.7300033569335938,2.0900039672851562
2006-06-06,127.20999908447266,127.37999725341797,125.76000213623047,126.80999755859375,92.62431335449219,130498600,-0.40000152587890625,1.6199951171875
2006-06-07,126.91000366210938,127.6500015258789,125.79000091552734,125.86000061035156,91.930419921875,108599400,-1.0500030517578125,1.8600006103515625
2006-06-08,125.58000183105469,126.5,123.87000274658203,125.75,91.85008239746094,204957200,0.1699981689453125,2.6299972534179688
2006-06-09,126.36000061035156,126.95999908447266,125.29000091552734,125.3499984741211,91.55790710449219,94972200,-1.0100021362304688,1.6699981689453125
2006-06-12,125.87999725341797,125.93000030517578,123.81999969482422,123.98999786376953,90.56452941894531,95815900,-1.8899993896484375,2.1100006103515625
2006-06-13,123.73999786376953,124.83999633789062,122.55000305175781,122.55000305175781,89.51273345947266,185688800,-1.1899948120117188,2.2899932861328125
2006-06-14,122.83999633789062,123.62999725341797,122.33999633789062,123.5,90.2066421508789,163566400,0.660003662109375,1.2900009155273438
2006-06-15,123.94999694824219,126.36000061035156,123.86000061035156,126.12000274658203,92.12033081054688,134057000,2.1700057983398438,2.5
2006-06-16,125.29000091552734,125.55999755859375,124.45999908447266,124.6500015258789,91.44905090332031,94253500,-0.6399993896484375,1.0999984741210938
2006-06-19,125.4000015258789,125.4800033569336,123.55000305175781,123.66999816894531,90.73003387451172,95804400,-1.7300033569335938,1.9300003051757812
2006-06-20,124.01000213623047,124.80999755859375,123.72000122070312,124.08999633789062,91.03817749023438,65494700,0.07999420166015625,1.089996337890625
2006-06-21,124.0,125.69999694824219,123.95999908447266,125.01000213623047,91.71316528320312,75008200,1.0100021362304688,1.7399978637695312
2006-06-22,124.94999694824219,125.05999755859375,124.04000091552734,124.45999908447266,91.30964660644531,74566100,-0.48999786376953125,1.0199966430664062
2006-06-23,124.33000183105469,125.30000305175781,124.02999877929688,124.44000244140625,91.29497528076172,54107000,0.1100006103515625,1.2700042724609375
2006-06-26,124.54000091552734,125.05999755859375,124.25,124.98999786376953,91.69847869873047,37899600,0.4499969482421875,0.80999755859375
2006-06-27,125.01000213623047,125.29000091552734,123.7699966430664,123.91000366210938,90.90614318847656,69780200,-1.0999984741210938,1.5200042724609375
2006-06-28,124.19000244140625,124.7699966430664,123.6500015258789,124.75,91.52240753173828,62368100,0.55999755859375,1.1199951171875
2006-06-29,125.19999694824219,127.3499984741211,125.16999816894531,127.2699966430664,93.37117767333984,110634800,2.0699996948242188,2.1800003051757812
2006-06-30,127.54000091552734,127.66000366210938,126.95999908447266,127.27999877929688,93.37849426269531,54227800,-0.26000213623046875,0.7000045776367188
2006-07-03,127.43000030517578,128.00999450683594,127.30999755859375,127.80000305175781,93.75999450683594,23914000,0.37000274658203125,0.6999969482421875
2006-07-05,127.29000091552734,127.44999694824219,126.5199966430664,127.06999969482422,93.22443389892578,69653400,-0.220001220703125,0.9300003051757812
2006-07-06,127.19999694824219,127.8499984741211,127.08000183105469,127.44000244140625,93.49590301513672,50100300,0.2400054931640625,0.7699966430664062
2006-07-07,127.19000244140625,127.55999755859375,126.29000091552734,126.61000061035156,92.88697052001953,81626500,-0.5800018310546875,1.2699966430664062
2006-07-10,126.94000244140625,127.43000030517578,126.41000366210938,126.8499984741211,93.06304168701172,60964100,-0.09000396728515625,1.0199966430664062
2006-07-11,126.61000061035156,127.41000366210938,125.94000244140625,127.41000366210938,93.47389221191406,73640800,0.8000030517578125,1.470001220703125
2006-07-12,127.1500015258789,127.4000015258789,125.72000122070312,126.05000305175781,92.47613525390625,82561300,-1.0999984741210938,1.6800003051757812
2006-07-13,125.44999694824219,125.68000030517578,124.0,124.0,90.97216033935547,102405700,-1.4499969482421875,1.6800003051757812
2006-07-14,124.12999725341797,124.26000213623047,122.83000183105469,123.5199966430664,90.62001037597656,103242500,-0.6100006103515625,1.4300003051757812
2006-07-17,123.5199966430664,124.0999984741211,123.1500015258789,123.33999633789062,90.48795318603516,81159000,-0.18000030517578125,0.9499969482421875
2006-07-18,123.70999908447266,124.05000305175781,122.38999938964844,123.97000122070312,90.9501724243164,122771000,0.26000213623046875,1.660003662109375
2006-07-19,124.18000030517578,126.26000213623047,123.72000122070312,125.69000244140625,92.2120132446289,133565300,1.5100021362304688,2.5400009155273438
2006-07-20,126.12000274658203,126.30000305175781,124.66000366210938,124.83000183105469,91.5810775756836,112259800,-1.2900009155273438,1.6399993896484375
2006-07-21,125.1500015258789,125.19000244140625,123.81999969482422,123.94999694824219,90.93547058105469,101560000,-1.2000045776367188,1.3700027465820312
2006-07-24,124.44000244140625,126.31999969482422,124.44000244140625,126.20999908447266,92.59351348876953,92884000,1.7699966430664062,1.8799972534179688
2006-07-25,125.9800033569336,127.30000305175781,125.72000122070312,126.66000366210938,92.92366790771484,95480700,0.6800003051757812,1.5800018310546875
2006-07-26,126.58999633789062,127.44999694824219,126.18000030517578,126.83000183105469,93.04838562011719,84525800,0.2400054931640625,1.2699966430664062
2006-07-27,127.37999725341797,127.69000244140625,126.19999694824219,126.70999908447266,92.96031951904297,87257100,-0.6699981689453125,1.4900054931640625
2006-07-28,127.04000091552734,128.13999938964844,126.86000061035156,127.9800033569336,93.8920669555664,82137000,0.94000244140625,1.279998779296875
2006-07-31,127.66000366210938,127.95999908447266,127.44999694824219,127.8499984741211,93.79670715332031,49593100,0.18999481201171875,0.5100021362304688
2006-08-01,127.33999633789062,127.37999725341797,126.5999984741211,127.22000122070312,93.33451843261719,65225600,-0.1199951171875,0.779998779296875
2006-08-02,127.58000183105469,128.4600067138672,127.55000305175781,128.0800018310547,93.96544647216797,64770900,0.5,0.910003662109375
2006-08-03,127.33999633789062,128.5500030517578,127.1500015258789,128.4199981689453,94.21488952636719,63693800,1.0800018310546875,1.4000015258789062
2006-08-04,129.0800018310547,129.42999267578125,127.4800033569336,128.1999969482422,94.05349731445312,96294200,-0.8800048828125,1.9499893188476562
2006-08-07,127.9000015258789,128.0800018310547,127.4000015258789,127.9000015258789,93.83336639404297,45377300,0.0,0.6800003051757812
2006-08-08,128.08999633789062,128.4600067138672,126.94999694824219,127.41000366210938,93.47389221191406,90901300,-0.67999267578125,1.510009765625
2006-08-09,128.17999267578125,128.60000610351562,126.61000061035156,126.9800033569336,93.15840911865234,78910600,-1.1999893188476562,1.9900054931640625
2006-08-10,126.58000183105469,127.5,126.27999877929688,127.37000274658203,93.44456481933594,69322300,0.7900009155273438,1.220001220703125
2006-08-11,127.16999816894531,127.19999694824219,126.38999938964844,127.01000213623047,93.1804428100586,47482200,-0.15999603271484375,0.80999755859375
2006-08-14,127.62999725341797,128.16000366210938,126.91999816894531,127.11000061035156,93.25381469726562,57839000,-0.5199966430664062,1.2400054931640625
2006-08-15,128.25,128.8699951171875,127.9000015258789,128.6300048828125,94.36894989013672,68143000,0.3800048828125,0.9699935913085938
2006-08-16,129.32000732421875,129.88999938964844,129.0399932861328,129.6999969482422,95.15393829345703,71737600,0.3799896240234375,0.850006103515625
2006-08-17,129.5800018310547,130.3699951171875,129.49000549316406,130.02999877929688,95.39603424072266,70992800,0.4499969482421875,0.8799896240234375
2006-08-18,130.19000244140625,130.69000244140625,129.58999633789062,130.69000244140625,95.8802490234375,58288400,0.5,1.100006103515625
2006-08-21,130.17999267578125,130.27999877929688,129.8000030517578,130.1300048828125,95.46939086914062,42133600,-0.04998779296875,0.4799957275390625
2006-08-22,129.99000549316406,130.52000427246094,129.67999267578125,130.1199951171875,95.46204376220703,60839900,0.1299896240234375,0.8400115966796875
2006-08-23,130.17999267578125,130.44000244140625,129.19000244140625,129.75999450683594,95.19796752929688,66592100,-0.4199981689453125,1.25
2006-08-24,129.99000549316406,130.10000610351562,129.39999389648438,129.64999389648438,95.11723327636719,57983000,-0.3400115966796875,0.70001220703125
2006-08-25,129.63999938964844,130.25,129.5500030517578,129.80999755859375,95.23464965820312,41756000,0.1699981689453125,0.6999969482421875
2006-08-28,129.64999389648438,130.82000732421875,129.63999938964844,130.42999267578125,95.68950653076172,52681500,0.779998779296875,1.1800079345703125
2006-08-29,130.49000549316406,130.8300018310547,129.80999755859375,130.5800018310547,95.79956817626953,61817800,0.089996337890625,1.0200042724609375
2006-08-30,130.8699951171875,131.0399932861328,130.5500030517578,130.66000366210938,95.85826110839844,50052200,-0.209991455078125,0.489990234375
2006-08-31,130.85000610351562,130.99000549316406,130.5800018310547,130.63999938964844,95.84357452392578,37510300,-0.2100067138671875,0.410003662109375
2006-09-01,131.13999938964844,131.5800018310547,130.83999633789062,131.4199981689453,96.41577911376953,48794500,0.279998779296875,0.7400054931640625
2006-09-05,131.50999450683594,131.85000610351562,131.1999969482422,131.6699981689453,96.59923553466797,52348300,0.160003662109375,0.6500091552734375
2006-09-06,131.11000061035156,131.16000366210938,130.3300018310547,130.50999450683594,95.74817657470703,53795600,-0.600006103515625,0.8300018310546875
2006-09-07,130.05999755859375,130.57000732421875,129.35000610351562,129.91000366210938,95.30803680419922,86269400,-0.149993896484375,1.220001220703125
2006-09-08,130.0800018310547,130.4600067138672,129.8300018310547,130.27999877929688,95.57942962646484,45096300,0.1999969482421875,0.6300048828125
2006-09-11,129.86000061035156,130.69000244140625,129.47999572753906,130.41000366210938,95.67483520507812,68496600,0.5500030517578125,1.2100067138671875
2006-09-12,130.55999755859375,131.83999633789062,130.3699951171875,131.69000244140625,96.61388397216797,69875600,1.1300048828125,1.470001220703125
2006-09-13,131.63999938964844,132.4499969482422,131.52000427246094,132.22000122070312,97.00276184082031,62898400,0.5800018310546875,0.92999267578125
2006-09-14,131.9600067138672,132.24000549316406,131.75,132.22999572753906,97.01007843017578,57805400,0.269989013671875,0.4900054931640625
2006-09-15,132.30999755859375,132.38999938964844,131.67999267578125,131.9600067138672,97.23776245117188,76703100,-0.3499908447265625,0.7100067138671875
2006-09-18,131.7899932861328,132.38999938964844,131.64999389648438,132.13999938964844,97.37040710449219,64154100,0.350006103515625,0.7400054931640625
2006-09-19,132.1199951171875,132.1300048828125,131.07000732421875,131.80999755859375,97.12722778320312,92089100,-0.30999755859375,1.05999755859375
2006-09-20,132.25,132.77000427246094,132.05999755859375,132.50999450683594,97.64305114746094,75204100,0.2599945068359375,0.7100067138671875
2006-09-21,132.61000061035156,132.75,131.4199981689453,131.8699951171875,97.17141723632812,88932500,-0.7400054931640625,1.3300018310546875
2006-09-22,131.6699981689453,131.67999267578125,131.0,131.47000122070312,96.87669372558594,65966800,-0.1999969482421875,0.67999267578125
2006-09-25,131.72999572753906,132.85000610351562,131.0500030517578,132.47999572753906,97.62096405029297,92299100,0.75,1.8000030517578125
2006-09-26,132.5,133.60000610351562,132.39999389648438,133.5800018310547,98.4314956665039,73962700,1.0800018310546875,1.20001220703125
2006-09-27,133.49000549316406,133.97000122070312,133.27000427246094,133.74000549316406,98.54940032958984,82432200,0.25,0.6999969482421875
2006-09-28,133.74000549316406,133.99000549316406,133.27999877929688,133.69000244140625,98.51254272460938,58597500,-0.0500030517578125,0.7100067138671875
2006-09-29,133.8000030517578,133.94000244140625,133.47999572753906,133.5800018310547,98.4314956665039,47966600,-0.220001220703125,0.4600067138671875
2006-10-02,133.5399932861328,133.8300018310547,132.9499969482422,133.0800018310547,98.06306457519531,51687400,-0.459991455078125,0.8800048828125
2006-10-03,132.88999938964844,133.8699951171875,132.64999389648438,133.36000061035156,98.26936340332031,73108100,0.470001220703125,1.220001220703125
2006-10-04,133.22999572753906,135.0,133.0800018310547,134.9199981689453,99.4189224243164,80890500,1.69000244140625,1.9199981689453125
2006-10-05,134.9199981689453,135.41000366210938,134.75,135.17999267578125,99.61048889160156,60505900,0.2599945068359375,0.660003662109375
2006-10-06,134.9499969482422,135.10000610351562,134.39999389648438,135.00999450683594,99.48523712158203,64983600,0.05999755859375,0.70001220703125
2006-10-09,134.85000610351562,135.3000030517578,134.63999938964844,135.08999633789062,99.54417419433594,41176800,0.239990234375,0.660003662109375
2006-10-10,135.10000610351562,135.4499969482422,134.83999633789062,135.27000427246094,99.67681884765625,56403700,0.1699981689453125,0.6100006103515625
2006-10-11,134.83999633789062,135.42999267578125,134.3000030517578,135.11000061035156,99.55892181396484,104071800,0.2700042724609375,1.1299896240234375
2006-10-12,135.4499969482422,136.38999938964844,135.39999389648438,136.27999877929688,100.4210205078125,59158600,0.8300018310546875,0.9900054931640625
2006-10-13,136.16000366210938,136.7100067138672,136.0399932861328,136.6300048828125,100.67892456054688,53944000,0.470001220703125,0.670013427734375
2006-10-16,136.52000427246094,137.0500030517578,136.4199981689453,136.83999633789062,100.83372497558594,42273000,0.3199920654296875,0.6300048828125
2006-10-17,136.47000122070312,136.6999969482422,135.6699981689453,136.41000366210938,100.51683807373047,90500600,-0.05999755859375,1.029998779296875
2006-10-18,137.0399932861328,137.3699951171875,136.10000610351562,136.58999633789062,100.6495132446289,86848600,-0.4499969482421875,1.269989013671875
2006-10-19,136.38999938964844,136.8800048828125,136.22999572753906,136.80999755859375,100.8116226196289,64063200,0.4199981689453125,0.6500091552734375
2006-10-20,136.83999633789062,136.9499969482422,136.3300018310547,136.83999633789062,100.83372497558594,48094500,0.0,0.6199951171875
2006-10-23,136.55999755859375,137.8000030517578,136.38999938964844,137.47000122070312,101.29794311523438,66219900,0.910003662109375,1.410003662109375
2006-10-24,137.27999877929688,137.92999267578125,137.22000122070312,137.8800048828125,101.60006713867188,53234900,0.600006103515625,0.709991455078125
2006-10-25,137.74000549316406,138.41000366210938,137.50999450683594,138.35000610351562,101.9464340209961,78105400,0.6100006103515625,0.9000091552734375
2006-10-26,138.66000366210938,139.0,137.97999572753906,138.77999877929688,102.26324462890625,66843700,0.1199951171875,1.0200042724609375
